,population,city,country,latitude,longitude
3692,109779,Ubá,Brazil,-21.113411,-42.948987
3693,109724,Niğde,Turkey,37.97646,34.69376
3694,109703,Clearwater,USA,27.9795,-82.7663
3695,109676,Waterbury,USA,41.5585,-73.0367
3696,109588,Mulhouse,France,47.750839,7.335888
3697,109575,Rajampet,India,14.196531,79.156372
3698,109521,Novokuybishevsk,Russia,53.1,49.933333
3699,109493,Tsuyama,Japan,35.054747,134.003013
3700,109489,Ourinhos,Brazil,-22.998328,-49.86509
3701,109450,Gitarama,Rwanda,-2.09,29.76
3702,109425,Bergisch Gladbach,Germany,50.9929303,7.1277379
3703,109397,Gresham,USA,45.5023,-122.4416
3704,109343,Kandy,Sri Lanka,7.290572,80.633726
3705,109320,Fairfield,USA,38.2568,-122.0397
3706,109298,São Lourenço da Mata,Brazil,-7.994137,-35.04304
3707,109285,Komatsu,Japan,36.402275,136.452784
3708,109265,Yeoju,Republic of Korea,37.293299,127.666049
3709,109229,Achinsk,Russia,56.25,90.5
3710,109217,Pudukkottai,India,10.379663,78.820845
3711,109207,Ang Thong,Thailand,14.589605,100.455052
3712,109087,Miryang,Republic of Korea,35.50376,128.746441
3713,109081,Zonguldak,Turkey,41.453521,31.78938
3714,109059,Billings,USA,45.7895,-108.5499
3715,109011,Ourense,Spain,42.335789,-7.863881
3716,109000,Thayetmyo,Myanmar,"19,33","95,18"
3717,108955,Remscheid,Germany,51.1798706,7.1943544
3718,108954,Caen,France,49.182863,-0.370679
3719,108902,Tumbes,Peru,-3.933826,-80.543845
3720,108861,Lowell,USA,42.6389,-71.3221
3721,108844,Bremerhaven,Germany,53.5522264,8.5865509
3722,108843,Coronel Fabriciano,Brazil,-19.515035,-42.623676
3723,108817,Ventura,USA,34.2681,-119.255
3724,108765,Açailândia,Brazil,-4.93885,-47.505448
3725,108753,Elista,Russia,46.316667,44.266667
3726,108710,Karabük,Turkey,41.2061,32.62035
3727,108666,Kalisz,Poland,51.76728,18.085346
3728,108662,Noyabrsk,Russia,63.184196,75.44776
3729,108629,Mascara,Algeria,35.397455,0.138845
3730,108628,Kırşehir,Turkey,39.146,34.1607
3731,108573,Qalyub,Egypt,30.17629,31.206785
3732,108505,Yasooj,Iran,30.652275,51.591928
3733,108505,Anantnag,India,33.731126,75.148701
3734,108449,Cuautitlán,Mexico,19.432608,-99.133208
3735,108400,Farah,Afghanistan,32.495328,62.262663
3736,108368,Ebolowa,Cameroon,2.92,11.15
3737,108335,Forlì,Italy,44.22274,12.040731
3738,108249,Pueblo,USA,38.2731,-104.6124
3739,108249,Tadpatri,India,14.907027,78.00927
3740,108244,Kot Addu,Pakistan,30.469179,70.962203
3741,108130,San Carlos,Venezuela,9.659895,-68.58129
3742,108052,Urasoe,Japan,26.24569,127.721857
3743,108048,Satara,India,17.69139,74.00092
3744,108048,Osijek,Croatia,45.554962,18.695514
3745,108010,Corumbá,Brazil,-18.999297,-57.652332
3746,108000,Tinaquillo,Venezuela,9.916667,-68.3
3747,107904,Serov,Russia,59.6,60.566667
3748,107845,Kasuga,Japan,33.51622,130.466164
3749,107806,Nazar Abad,Iran,28.617464,53.388246
3750,107741,High Point,USA,35.9855,-79.9902
3751,107740,West Covina,USA,34.0559,-117.9099
3752,107702,Koszalin,Poland,54.194322,16.171491
3753,107679,Jena,Germany,50.9331401,11.5833091
3754,107652,Smederevo,Serbia,44.665894,20.933517
3755,107571,Richmond,USA,37.953,-122.3594
3756,107504,Piatra Neamţ,Romania,46.9275,26.370833
3757,107479,Murrieta,USA,33.5719,-117.1907
3758,107412,Behbahan,Iran,30.595833,50.241667
3759,107369,Bhadrak,India,21.058274,86.49584
3760,107347,Elets,Russia,52.617099,38.504867
3761,107323,Carcar,Philippines,10.1,123.633333
3762,107319,Umuarama,Brazil,-23.76033,-53.313426
3763,107289,Cambridge,USA,42.376,-71.1183
3764,107282,Sơn La,Vietnam,21.327034,103.914129
3765,107233,Trier,Germany,49.7599119,6.6444925
3766,107223,Vicenza,Italy,45.545479,11.535421
3767,107131,Bam,Iran,29.106111,58.356944
3768,107129,Iida,Japan,35.51465,137.821818
3769,107100,Antioch,USA,37.9775,-121.7976
3770,107086,Moncton,Canada,46.087817,-64.778231
3771,107076,Kishanganj,India,26.079444,87.937222
3772,107038,Örebro,Sweden,59.275263,15.213411
3773,106954,Pleven,Bulgaria,43.417042,24.606685
3774,106934,Suceava,Romania,47.651389,26.255556
3775,106887,Caucasia,Colombia,7.966999,-75.198651
3776,106840,Sudbury,Canada,46.49,-81.01
3777,106815,Shoosh,Iran,32.194167,48.243611
3778,106785,"Saint-Denis, Seine-Saint-Denis",France,48.936181,2.357443
3779,106780,Temecula,USA,33.5019,-117.1246
3780,106772,Exeter,United Kingdom,50.718412,-3.533899
3781,106768,Altamira,Brazil,-3.208097,-52.21662
3782,106767,Namur,Belgium,50.467388,4.871985
3783,106757,Kallithea,Greece,37.955656,23.698764
3784,106710,Algeciras,Spain,36.140759,-5.456233
3785,106708,Tōkai,Japan,35.022985,136.902307
3786,106666,Bhimdutta,Nepal,28.98728,80.165185
3787,106666,Chicoutimi-Jonquière,Canada,48.423604,-71.239546
3788,106643,Nishio,Japan,34.863864,137.057958
3789,106635,Chinandega,Nicaragua,12.882006,-87.142289
3790,106589,Norwalk,USA,33.9069,-118.0834
3791,106576,Muriaé,Brazil,-21.131276,-42.367077
3792,106562,Eastbourne,United Kingdom,50.768035,0.290472
3793,106555,Zhukovsky,Russia,55.597491,38.113256
3794,106524,Suryapet,India,17.141447,79.623585
3795,106507,Drobeta-Turnu Severin,Romania,44.625,22.668056
3796,106500,Kecskemét,Hungary,46.896371,19.689686
3797,106472,Vacoas - Phoenix,Mauritius,-20.300047,57.474508
3798,106444,Wardha,India,20.745319,78.602195
3799,106365,Ranebennuru,India,14.6167,75.6167
3800,106285,Charallave,Venezuela,10.243056,-66.862222
3801,106254,Legnica,Poland,51.207007,16.155323
3802,106171,Puerto Ayacucho,Venezuela,5.662437,-67.606616
3803,106166,El Limón,Venezuela,10.300278,-67.633611
3804,106142,Debre Zeyit,Ethiopia,8.75,38.98
3805,106116,Çanakkale,Turkey,40.14672,26.408587
3806,106114,Centennial,USA,39.5906,-104.8691
3807,106106,Boryeong,Republic of Korea,36.333163,126.612944
3808,106050,Abu Kabir,Egypt,30.72086,31.67165
3809,105980,Amreli,India,21.62,71.23
3810,105919,Iriga,Philippines,13.420537,123.418047
3811,105879,Ceyhan,Turkey,37.0317,35.82275
3812,105802,Hartha,Iraq,30.69312,47.739101
3813,105773,Tipitapa,Nicaragua,12.2,-86.1
3814,105722,Obninsk,Russia,55.117038,36.597082
3815,105687,Neyveli,India,11.533307,79.483297
3816,105676,Winterthur,Switzerland,47.49995,8.737565
3817,105673,Kanoya,Japan,31.382617,130.848229
3818,105671,Kafr el-Dawwar,Egypt,31.135665,30.132781
3819,105624,Erlangen,Germany,49.5981208,11.0036532
3820,105598,Coronel,Chile,-37.029638,-73.144352
3821,105531,Patos,Brazil,-7.037188,-37.279147
3822,105520,Bizerte,Tunisia,37.266667,9.866667
3823,105506,Arzamas,Russia,55.4,43.816667
3824,105469,Caicara del Orinoco,Venezuela,7.612897,-66.147475
3825,105452,Sutton Coldfield,United Kingdom,52.570385,-1.824042
3826,105431,Tucuruí,Brazil,-3.831667,-49.646667
3827,105421,Nancy,France,48.692054,6.184417
3828,105417,Paragominas,Brazil,-2.992528,-47.352224
3829,105370,Everett,USA,48.0033,-122.1742
3830,105286,Fujimi,Japan,35.856729,139.549242
3831,105274,San Justo,Argentina,-34.687408,-58.563263
3832,105269,Beau Bassin - Rose Hill,Mauritius,-20.239806,57.471694
3833,105229,Liberec,Czech Republic,50.76628,15.054339
3834,105221,Jamalpur,India,25.312717,86.490609
3835,105165,Texcoco,Mexico,19.432608,-99.133208
3836,105141,Sancti Spíritus,Cuba,21.993821,-79.470389
3837,105085,Blackburn,United Kingdom,53.748575,-2.487529
3838,105018,Terni,Italy,42.563617,12.64266
3839,104974,Khushab,Pakistan,32.298799,72.342629
3840,104950,Gabes,Tunisia,33.883333,10.116667
3841,104946,Trento,Italy,46.070092,11.119763
3842,104914,Ligao,Philippines,13.216667,123.516667
3843,104904,Laoag,Philippines,18.196013,120.592668
3844,104899,Novo Gama,Brazil,-16.060397,-48.040577
3845,104898,Palm Bay,USA,27.9856,-80.6626
3846,104898,Wichita Falls,USA,33.9067,-98.5259
3847,104836,Hidalgo del Parral,Mexico,26.932138,-105.666643
3848,104809,Fasa,Iran,28.938333,53.648333
3849,104779,Green Bay,USA,44.5207,-87.9842
3850,104758,Mormugao,India,15.4,73.8
3851,104756,Yaritagua,Venezuela,10.076322,-69.119115
3852,104739,Daly City,USA,37.7009,-122.465
3853,104712,Girga,Egypt,26.336384,31.889394
3854,104709,Burbank,USA,34.189,-118.3249
3855,104652,Sangju,Republic of Korea,36.410947,128.159083
3856,104617,Pattani,Thailand,6.761831,101.323255
3857,104566,Faridpur,Bangladesh,23.6040182,89.8415542
3858,104564,Kamagaya,Japan,35.756322,140.016445
3859,104559,Trece Martires,Philippines,14.283333,120.85
3860,104516,Harar,Ethiopia,9.31,42.12
3861,104475,Richardson,USA,32.9723,-96.7081
3862,104467,al-Managil,Sudan,14.25,32.98
3863,104454,Akhmim,Egypt,26.560891,31.744791
3864,104426,Ikeda,Japan,34.82174,135.428514
3865,104410,Pompano Beach,USA,26.2426,-80.129
3866,104390,Colchester,United Kingdom,51.895927,0.891874
3867,104352,Soligorsk,Belarus,52.789947,27.535962
3868,104343,Chakwal,Pakistan,32.931099,72.855086
3869,104312,Sohar,Oman,24.342,56.729889
3870,104312,Tizi Ouzou,Algeria,36.716667,4.05
3871,104232,Linköping,Sweden,58.410807,15.621373
3872,104148,Wazirabad,Pakistan,32.429926,74.104704
3873,104146,Tucupita,Venezuela,9.056944,-62.049722
3874,104063,Udgir,India,18.394288,77.112601
3875,104054,North Charleston,USA,32.8853,-80.0169
3876,104047,Dhangadhi,Nepal,28.683333,80.6
3877,104028,Salto,Uruguay,-31.467933,-57.101319
3878,104020,Pushkino,Russia,56,37.833333
3879,104019,Castelar,Argentina,-34.655458,-58.645244
3880,104011,Pisco,Peru,-13.709981,-76.203206
3881,104000,Kafanchan,Nigeria,"9,584","8,290"
3882,103992,Rafael Castillo,Argentina,-34.708433,-58.621647
3883,103988,Đồng Hới,Vietnam,17.515,106.59055
3884,103974,Lira,Uganda,2.24,32.88
3885,103912,Tabuk,Philippines,17.411735,121.43845
3886,103843,Noginsk,Russia,55.876116,38.466659
3887,103839,Girardot,Colombia,3.46743,-76.51276
3888,103792,Ciénaga,Colombia,8.657227,-73.792763
3889,103760,Quchan,Iran,37.070324,58.537421
3890,103725,Mumba,Democratic Republic of the Congo,2.19,22.48
3891,103724,Fujimino,Japan,35.863035,139.51339
3892,103718,Hanamaki,Japan,39.393161,141.110718
3893,103690,Kanuma,Japan,36.570991,139.76285
3894,103641,Luxembourg,Luxembourg,49.611621,6.131935
3895,103577,Tadepalligudem,India,16.813842,81.521241
3896,103544,Oldham,United Kingdom,53.54093,-2.111366
3897,103500,Broken Arrow,USA,36.0365,-95.781
3898,103496,Porlamar,Venezuela,10.957022,-63.869966
3899,103490,Shibata,Japan,37.944012,139.334809
3900,103428,Abeche,Chad,"13,823","20,826"
3901,103369,Masjed Soleyman,Iran,31.936389,49.303889
3902,103346,Saint-Paul,France,48.855209,2.360738
3903,103300,Székesfehérvár,Hungary,47.186026,18.422136
3904,103282,Dos Hermanas,Spain,37.28658,-5.924239
3905,103209,Mihara,Japan,34.400577,133.082563
3906,103199,Sanjō,Japan,37.620937,138.960545
3907,103174,Yeongcheon,Republic of Korea,35.973196,128.938612
3908,103166,Boulder,USA,40.0175,-105.2797
3909,103125,Argenteuil,France,48.94721,2.246685
3910,103108,Moers,Germany,51.4512826,6.6284302
3911,103061,Novotroitsk,Russia,51.203889,58.311389
3912,103036,Cambé,Brazil,-23.296234,-51.276796
3913,103006,Himamaylan,Philippines,10.090218,122.868368
3914,103004,Matareya,Egypt,31.206378,32.036408
3915,103000,Ojikwa,Nigeria,"5,947","5,667"
3916,103000,Zuru,Nigeria,"11,426","5,238"
3917,103000,Kontagora,Nigeria,"10,407","5,465"
3918,102999,Dera Ismail Khan,Pakistan,31.816667,70.916667
3919,102998,Abu al-Chasib,Iraq,30.45,47.983333
3920,102991,Zaxo,Iraq,37.15,42.683333
3921,102948,Lodhran,Pakistan,29.540938,71.629928
3922,102900,Lower Hutt,New Zealand,-41.209165,174.908056
3923,102860,Ariquemes,Brazil,-9.942135,-63.055366
3924,102841,Baybay,Philippines,10.652141,124.852563
3925,102838,Nagapattinam,India,10.768802,79.839427
3926,102837,Luena,Angola,-11.79,19.91
3927,102798,Piraquara,Brazil,-25.445897,-49.066
3928,102770,Montreuil,France,48.863812,2.448451
3929,102700,Pul-i-Alam,Afghanistan,33.999938,69.019532
3930,102690,Ituiutaba,Brazil,-18.984444,-49.467763
3931,102667,Tepexpan,Mexico,19.432608,-99.133208
3932,102629,St Helens,United Kingdom,53.456307,-2.737095
3933,102629,Diourbel,Senegal,"14,661","-16,239"
3934,102591,Buxar,India,25.56471,83.977748
3935,102559,Nyaunglebin,Myanmar,"17,96","96,72"
3936,102520,Aurangabad,India,19.876165,75.343314
3937,102465,Mezhdurechensk,Russia,53.683333,88.05
3938,102456,Jehanabad,India,25.216667,84.983333
3939,102436,West Palm Beach,USA,26.7483,-80.1266
3940,102421,Kaspiysk,Russia,42.880278,47.638333
3941,102406,Tulancingo,Mexico,20.091096,-98.762387
3942,102383,Lahti,Finland,60.983693,25.650317
3943,102339,Azua,Dominican Republic,18.46,-70.74
3944,102285,Leninsk-Kuznetsky,Russia,54.6575,86.161667
3945,102265,Bacabal,Brazil,-4.221859,-44.758095
3946,102253,Phagwara,India,31.22402,75.770801
3947,102222,Thunder Bay,Canada,48.380895,-89.247682
3948,102216,Santa Maria,USA,34.9332,-120.4438
3949,102211,El Cajon,USA,32.8017,-116.9605
3950,102173,Erzincan,Turkey,39.739929,39.504501
3951,102167,Akhisar,Turkey,38.916667,27.833333
3952,102157,Davenport,USA,41.5541,-90.604
3953,102134,Olomouc,Czech Republic,49.593778,17.250879
3954,102106,Khair,India,27.939196,77.842446
3955,102087,Tubarão,Brazil,-28.482423,-49.019303
3956,102039,Kamianets-Podilskyi,Ukraine,48.683333,26.583333
3957,102000,Keffi,Nigeria,"8,848","7,882"
3958,102000,Agbor,Nigeria,"6,255","6,177"
3959,101997,Sawai Madhopur,India,25.983333,76.366667
3960,101987,Santa Rosa,Argentina,-36.620768,-64.290062
3961,101984,Tete,Mozambique,-16.166667,33.6
3962,101955,Tobolsk,Russia,58.195278,68.258056
3963,101933,Magadan,Russia,59.566667,150.8
3964,101910,Rialto,USA,34.1118,-117.3883
3965,101885,Ovorhangay,Mongolia,45.762439,103.091703
3966,101867,Farwanyiah,Kuwait,29.281596,47.960252
3967,101851,Esentuky,Russia,44.033333,42.85
3968,101810,San Juan Bautista Tuxtepec,Mexico,18.0859,-96.133986
3969,101760,Kanata,Canada,45.308819,-75.898683
3970,101752,Erechim,Brazil,-27.57472,-52.276978
3971,101740,Tartu,Estonia,58.377625,26.729006
3972,101654,Kapurthala,India,31.38,75.38
3973,101571,Naga,Philippines,10.211,123.758
3974,101550,Chilakaluripet,India,16.08917,80.16722
3975,101520,Aurangabad,India,19.876165,75.343314
3976,101510,s-Hertogenbosch,Netherlands,51.697816,5.303675
3977,101502,Almada,Portugal,38.676524,-9.165105
3978,101488,Gapan,Philippines,15.283333,120.966667
3979,101450,Edison,USA,40.503991,-74.349411
3980,101432,Guider,Cameroon,9.91,13.95
3981,101363,Gbadolite,Democratic Republic of the Congo,4.29,21
3982,101330,Malappuram,India,11.041,76.083
3983,101324,Las Cruces,USA,32.3197,-106.7653
3984,101305,Lagarto,Brazil,-10.916046,-37.671748
3985,101248,Los Puertos de Altagracia,Venezuela,10.674442,-71.513786
3986,101234,Yokote,Japan,39.310329,140.560719
3987,101180,Kiselevsk,Russia,54,86.65
3988,101173,Divo,Côte d'Ivoire,"5,840","-5,355"
3989,101136,Araxá,Brazil,-19.582353,-46.941985
3990,101128,San Mateo,USA,37.5542,-122.3131
3991,101122,As Suwayq,Oman,23.849444,57.438611
3992,101120,Cavite City,Philippines,14.47913,120.896963
3993,101115,Bambili,Cameroon,6,10.25
3994,101074,Lewisville,USA,33.0383,-97.0061
3995,101056,Torrejón de Ardoz,Spain,40.456755,-3.475497
3996,101010,Tandil,Argentina,-37.31781,-59.150391
3997,100911,Assis,Brazil,-22.612465,-50.464344
3998,100910,Novara,Italy,45.44693,8.622161
3999,100886,South Bend,USA,41.6769,-86.269
4000,100792,Novopolotsk,Belarus,55.514643,28.560644
4001,100779,Isehara,Japan,35.395925,139.312418
4002,100733,Iguatu,Brazil,-6.417573,-39.346152
4003,100730,Satsumasendai,Japan,31.813537,130.304196
4004,100710,Lakeland,USA,28.0411,-81.9589
4005,100694,Dschāzān,Saudi-Arabia,16.889167,42.561111
4006,100684,Rewari,India,28.183333,76.616667
4007,100671,Erie,USA,42.1166,-80.0735
4008,100618,Nagaur,India,27.199122,73.740924
4009,100574,Woodbridge,USA,40.560751,-74.292627
4010,100574,Nazran,Russia,43.216667,44.766667
4011,100550,Santo Antônio de Jesus,Brazil,-12.970446,-39.262758
4012,100547,Crawley,United Kingdom,51.10914,-0.187228
4013,100519,Mohammad Shahr,Iran,35.763056,50.917222
4014,100507,Ancona,Italy,43.61583,13.518915
4015,100500,Samangan,Afghanistan,35.98073,67.570854
4016,100478,Cizre,Turkey,37.331301,42.184074
4017,100476,Libertad,Argentina,-34.700321,-58.683472
4018,100436,al-Qurayyat,Saudi-Arabia,31.316667,37.366667
4019,100412,Lüleburgaz,Turkey,41.407778,27.353056
4020,100383,Sarh,Chad,"9,145","18,379"
4021,100376,Słupsk,Poland,54.464148,17.028482
4022,100362,Sarapyul,Russia,56.466667,53.8
4023,100223,Tyler,USA,32.35,-95.3
4024,100200,Lashkar Gah,Afghanistan,31.583056,64.369167
4025,100077,Saku,Japan,36.248779,138.476774
4026,100075,Karadeniz Ereğli,Turkey,41.273466,31.617863
4027,100065,Pearland,USA,29.5544,-95.2958
4028,100065,Sultanpur,India,26.264776,82.072706
4029,100064,Kōnan,Japan,35.335111,136.872067
4030,100060,Swabi,Pakistan,34.116667,72.466667
4031,100036,Nagda,India,23.453,75.415
4032,100024,Bolzano,Italy,46.498295,11.354758
4033,203866,"Pingtung
","Taiwan
","22,655844
","120,470326
"
4034,373077,"Keelung
","Taiwan
","25,151467
","121,76763
"
4035,165118,"Zhubei
","Taiwan
","24,8397
","121,011581
"
4036,431988,"Hsinchu
","Taiwan
","24,804909
","120,969593
"
4037,102314,"Nantou
","Taiwan
","23,917964
","120,677505
"
